image_path,area,weight,label
/mnt/data/dataset/apple-weight-dataset/v2/2885-117/image0006892.png,880547.5,2885,1
/mnt/data/dataset/apple-weight-dataset/v2/1950-58/image0003783.png,644176.0,1950,0
/mnt/data/dataset/apple-weight-dataset/v2/3110-81/image0005027.png,918885.5,3110,1
/mnt/data/dataset/apple-weight-dataset/v2/1920-69/image0004400.png,612053.5,1920,0
/mnt/data/dataset/apple-weight-dataset/v2/3020-79/image0004916.png,931700.5,3020,1
/mnt/data/dataset/apple-weight-dataset/v2/2810-108/image0006461.png,866533.5,2810,1
/mnt/data/dataset/apple-weight-dataset/v2/4500-122/image0007191.png,1311026.0,4500,2
/mnt/data/dataset/apple-weight-dataset/v2/2765-103/image0006176.png,853244.0,2765,1
/mnt/data/dataset/apple-weight-dataset/v2/3145-83/image0005167.png,927439.0,3145,1
/mnt/data/dataset/apple-weight-dataset/v2/3725-146/image0008453.png,1089922.5,3725,2
/mnt/data/dataset/apple-weight-dataset/v2/2970-93/image0005679.png,882202.5,2970,1
/mnt/data/dataset/apple-weight-dataset/v2/3085-86/image0005296.png,910461.5,3085,1
/mnt/data/dataset/apple-weight-dataset/v2/3910-141/image0008193.png,1110806.0,3910,2
/mnt/data/dataset/apple-weight-dataset/v2/1660-64/image0004115.png,549163.5,1660,0
/mnt/data/dataset/apple-weight-dataset/v2/4015-131/image0007634.png,1180690.5,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/3020-79/image0004944.png,901847.5,3020,1
/mnt/data/dataset/apple-weight-dataset/v2/3760-147/image0008524.png,1061692.0,3760,2
/mnt/data/dataset/apple-weight-dataset/v2/4005-127/image0007453.png,1184915.5,4005,2
/mnt/data/dataset/apple-weight-dataset/v2/3805-140/image0008132.png,1091635.0,3805,2
/mnt/data/dataset/apple-weight-dataset/v2/2885-117/image0006894.png,899848.5,2885,1
/mnt/data/dataset/apple-weight-dataset/v2/2730-118/image0006982.png,864906.5,2730,1
/mnt/data/dataset/apple-weight-dataset/v2/2755-112/image0006652.png,868735.0,2755,1
/mnt/data/dataset/apple-weight-dataset/v2/3605-144/image0008366.png,1066661.0,3605,2
/mnt/data/dataset/apple-weight-dataset/v2/1660-64/image0004125.png,542100.0,1660,0
/mnt/data/dataset/apple-weight-dataset/v2/1805-57/image0003755.png,575997.5,1805,0
/mnt/data/dataset/apple-weight-dataset/v2/1825-60/image0003907.png,598685.0,1825,0
/mnt/data/dataset/apple-weight-dataset/v2/4015-136/image0007903.png,1190771.5,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/2895-107/image0006407.png,879828.0,2895,1
/mnt/data/dataset/apple-weight-dataset/v2/4025-128/image0007510.png,1165495.5,4025,2
/mnt/data/dataset/apple-weight-dataset/v2/1940-52/image0003510.png,638779.5,1940,0
/mnt/data/dataset/apple-weight-dataset/v2/3020-79/image0004934.png,897698.5,3020,1
/mnt/data/dataset/apple-weight-dataset/v2/2455-41/image0003075.png,788111.5,2455,0
/mnt/data/dataset/apple-weight-dataset/v2/4015-131/image0007664.png,1226428.5,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/4360-123/image0007219.png,1212942.5,4360,2
/mnt/data/dataset/apple-weight-dataset/v2/2885-80/image0004965.png,902053.5,2885,1
/mnt/data/dataset/apple-weight-dataset/v2/1950-58/image0003803.png,638111.5,1950,0
/mnt/data/dataset/apple-weight-dataset/v2/2910-94/image0005705.png,915531.5,2910,1
/mnt/data/dataset/apple-weight-dataset/v2/4015-136/image0007907.png,1135668.0,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/4500-122/image0007144.png,1247335.5,4500,2
/mnt/data/dataset/apple-weight-dataset/v2/3020-79/image0004940.png,856074.0,3020,1
/mnt/data/dataset/apple-weight-dataset/v2/2910-94/image0005692.png,916406.0,2910,1
/mnt/data/dataset/apple-weight-dataset/v2/4360-123/image0007238.png,1176820.0,4360,2
/mnt/data/dataset/apple-weight-dataset/v2/1750-67/image0004246.png,569924.0,1750,0
/mnt/data/dataset/apple-weight-dataset/v2/2405-44/image0003238.png,1500498.0,2405,0
/mnt/data/dataset/apple-weight-dataset/v2/2810-108/image0006452.png,865351.0,2810,1
/mnt/data/dataset/apple-weight-dataset/v2/2895-107/image0006377.png,955607.5,2895,1
/mnt/data/dataset/apple-weight-dataset/v2/2895-107/image0006374.png,848025.0,2895,1
/mnt/data/dataset/apple-weight-dataset/v2/3805-140/image0008118.png,1147052.0,3805,2
/mnt/data/dataset/apple-weight-dataset/v2/1980-33/image0002744.png,691650.5,1980,0
/mnt/data/dataset/apple-weight-dataset/v2/2835-114/image0006760.png,872603.0,2835,1
/mnt/data/dataset/apple-weight-dataset/v2/2960-42/image0003122.png,868612.5,2960,1
/mnt/data/dataset/apple-weight-dataset/v2/2885-117/image0006896.png,886857.0,2885,1
/mnt/data/dataset/apple-weight-dataset/v2/4015-131/image0007632.png,1161214.0,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/3730-143/image0008287.png,1112627.0,3730,2
/mnt/data/dataset/apple-weight-dataset/v2/2650-106/image0006326.png,833552.0,2650,1
/mnt/data/dataset/apple-weight-dataset/v2/2910-94/image0005714.png,861523.0,2910,1
/mnt/data/dataset/apple-weight-dataset/v2/4095-125/image0007351.png,1228698.5,4095,2
/mnt/data/dataset/apple-weight-dataset/v2/3250-100/image0006011.png,962755.0,3250,1
/mnt/data/dataset/apple-weight-dataset/v2/2055-37/image0002903.png,693826.5,2055,0
/mnt/data/dataset/apple-weight-dataset/v2/2890-82/image0005101.png,890309.0,2890,1
/mnt/data/dataset/apple-weight-dataset/v2/4010-129/image0007538.png,1165534.0,4010,2
/mnt/data/dataset/apple-weight-dataset/v2/2730-118/image0006984.png,863081.5,2730,1
/mnt/data/dataset/apple-weight-dataset/v2/1910-70/image0004458.png,633556.0,1910,0
/mnt/data/dataset/apple-weight-dataset/v2/1950-34/image0002782.png,592481.5,1950,0
/mnt/data/dataset/apple-weight-dataset/v2/3605-144/image0008338.png,1123225.0,3605,2
/mnt/data/dataset/apple-weight-dataset/v2/4015-131/image0007629.png,1145301.0,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/2940-116/image0006881.png,889650.5,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/2035-56/image0003711.png,659748.0,2035,0
/mnt/data/dataset/apple-weight-dataset/v2/4025-128/image0007461.png,1233439.0,4025,2
/mnt/data/dataset/apple-weight-dataset/v2/1920-69/image0004413.png,621737.0,1920,0
/mnt/data/dataset/apple-weight-dataset/v2/4025-128/image0007489.png,1127697.5,4025,2
/mnt/data/dataset/apple-weight-dataset/v2/3730-143/image0008269.png,1107878.0,3730,2
/mnt/data/dataset/apple-weight-dataset/v2/3000-98/image0005929.png,899315.0,3000,1
/mnt/data/dataset/apple-weight-dataset/v2/1870-61/image0003973.png,579796.0,1870,0
/mnt/data/dataset/apple-weight-dataset/v2/4280-132/image0007713.png,1259739.0,4280,2
/mnt/data/dataset/apple-weight-dataset/v2/2940-77/image0004828.png,827028.0,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/2035-54/image0003599.png,674942.5,2035,0
/mnt/data/dataset/apple-weight-dataset/v2/4015-136/image0007925.png,1113647.0,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/1805-57/image0003765.png,600060.5,1805,0
/mnt/data/dataset/apple-weight-dataset/v2/2765-103/image0006162.png,814451.0,2765,1
/mnt/data/dataset/apple-weight-dataset/v2/1990-46/image0003286.png,656836.0,1990,0
/mnt/data/dataset/apple-weight-dataset/v2/3175-78/image0004881.png,936835.5,3175,1
/mnt/data/dataset/apple-weight-dataset/v2/1880-73/image0004600.png,606474.0,1880,0
/mnt/data/dataset/apple-weight-dataset/v2/1950-59/image0003869.png,620791.0,1950,0
/mnt/data/dataset/apple-weight-dataset/v2/1985-48/image0003355.png,657719.0,1985,0
/mnt/data/dataset/apple-weight-dataset/v2/2890-82/image0005059.png,852978.5,2890,1
/mnt/data/dataset/apple-weight-dataset/v2/1805-57/image0003745.png,608613.0,1805,0
/mnt/data/dataset/apple-weight-dataset/v2/4500-122/image0007188.png,1311211.0,4500,2
/mnt/data/dataset/apple-weight-dataset/v2/2910-88/image0005382.png,937143.0,2910,1
/mnt/data/dataset/apple-weight-dataset/v2/3790-17/image0000835.png,1079377.5,3790,2
/mnt/data/dataset/apple-weight-dataset/v2/3730-143/image0008271.png,1048149.5,3730,2
/mnt/data/dataset/apple-weight-dataset/v2/1945-62/image0004020.png,635055.0,1945,0
/mnt/data/dataset/apple-weight-dataset/v2/2845-105/image0006259.png,896260.0,2845,1
/mnt/data/dataset/apple-weight-dataset/v2/3085-86/image0005302.png,911408.5,3085,1
/mnt/data/dataset/apple-weight-dataset/v2/3175-78/image0004871.png,936832.0,3175,1
/mnt/data/dataset/apple-weight-dataset/v2/3725-146/image0008433.png,1060619.0,3725,2
/mnt/data/dataset/apple-weight-dataset/v2/2650-106/image0006348.png,833496.0,2650,1
/mnt/data/dataset/apple-weight-dataset/v2/3865-145/image0008421.png,1084557.0,3865,2
/mnt/data/dataset/apple-weight-dataset/v2/1720-72/image0004520.png,639415.0,1720,0
/mnt/data/dataset/apple-weight-dataset/v2/4285-134/image0007816.png,1266519.5,4285,2
/mnt/data/dataset/apple-weight-dataset/v2/2970-93/image0005670.png,929662.5,2970,1
/mnt/data/dataset/apple-weight-dataset/v2/1860-74/image0004655.png,578299.0,1860,0
/mnt/data/dataset/apple-weight-dataset/v2/4120-121/image0007138.png,1183462.5,4120,2
/mnt/data/dataset/apple-weight-dataset/v2/2755-112/image0006663.png,844928.0,2755,1
/mnt/data/dataset/apple-weight-dataset/v2/2915-85/image0005262.png,852517.5,2915,1
/mnt/data/dataset/apple-weight-dataset/v2/2940-77/image0004798.png,945990.5,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/4145-135/image0007865.png,1231651.0,4145,2
/mnt/data/dataset/apple-weight-dataset/v2/3145-87/image0005331.png,1018989.5,3145,1
/mnt/data/dataset/apple-weight-dataset/v2/1750-67/image0004284.png,607795.0,1750,0
/mnt/data/dataset/apple-weight-dataset/v2/1965-47/image0003335.png,677160.5,1965,0
/mnt/data/dataset/apple-weight-dataset/v2/1960-32/image0002680.png,657443.5,1960,0
/mnt/data/dataset/apple-weight-dataset/v2/2000-31/image0002612.png,663839.5,2000,0
/mnt/data/dataset/apple-weight-dataset/v2/1935-68/image0004322.png,650392.0,1935,0
/mnt/data/dataset/apple-weight-dataset/v2/2940-111/image0006592.png,916484.5,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/2810-108/image0006422.png,896385.0,2810,1
/mnt/data/dataset/apple-weight-dataset/v2/4110-130/image0007582.png,1171389.5,4110,2
/mnt/data/dataset/apple-weight-dataset/v2/2895-107/image0006390.png,967210.5,2895,1
/mnt/data/dataset/apple-weight-dataset/v2/2940-77/image0004804.png,861197.5,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/2830-110/image0006561.png,902499.0,2830,1
/mnt/data/dataset/apple-weight-dataset/v2/2960-42/image0003160.png,896635.0,2960,1
/mnt/data/dataset/apple-weight-dataset/v2/1870-61/image0003955.png,587970.0,1870,0
/mnt/data/dataset/apple-weight-dataset/v2/3730-143/image0008258.png,997085.0,3730,2
/mnt/data/dataset/apple-weight-dataset/v2/3865-145/image0008409.png,1089934.5,3865,2
/mnt/data/dataset/apple-weight-dataset/v2/2755-112/image0006653.png,865731.0,2755,1
/mnt/data/dataset/apple-weight-dataset/v2/2910-88/image0005394.png,830716.5,2910,1
/mnt/data/dataset/apple-weight-dataset/v2/3790-17/image0000829.png,1120458.0,3790,2
/mnt/data/dataset/apple-weight-dataset/v2/2810-108/image0006426.png,897845.0,2810,1
/mnt/data/dataset/apple-weight-dataset/v2/3180-89/image0005472.png,895539.5,3180,1
/mnt/data/dataset/apple-weight-dataset/v2/4280-132/image0007685.png,1335922.5,4280,2
/mnt/data/dataset/apple-weight-dataset/v2/3725-146/image0008465.png,1077825.5,3725,2
/mnt/data/dataset/apple-weight-dataset/v2/3020-79/image0004913.png,945535.5,3020,1
/mnt/data/dataset/apple-weight-dataset/v2/1750-66/image0004215.png,606614.5,1750,0
/mnt/data/dataset/apple-weight-dataset/v2/2250-40/image0003042.png,721133.0,2250,0
/mnt/data/dataset/apple-weight-dataset/v2/1910-70/image0004426.png,623080.5,1910,0
/mnt/data/dataset/apple-weight-dataset/v2/1960-32/image0002669.png,691091.0,1960,0
/mnt/data/dataset/apple-weight-dataset/v2/1860-74/image0004660.png,628422.5,1860,0
/mnt/data/dataset/apple-weight-dataset/v2/4105-120/image0007045.png,1125812.5,4105,2
/mnt/data/dataset/apple-weight-dataset/v2/1880-73/image0004561.png,624975.5,1880,0
/mnt/data/dataset/apple-weight-dataset/v2/2910-88/image0005380.png,943967.0,2910,1
/mnt/data/dataset/apple-weight-dataset/v2/2055-37/image0002919.png,671644.5,2055,0
/mnt/data/dataset/apple-weight-dataset/v2/3240-90/image0005515.png,946315.5,3240,1
/mnt/data/dataset/apple-weight-dataset/v2/1935-36/image0002862.png,635811.5,1935,0
/mnt/data/dataset/apple-weight-dataset/v2/3145-84/image0005190.png,948127.0,3145,1
/mnt/data/dataset/apple-weight-dataset/v2/3120-95/image0005774.png,959468.0,3120,1
/mnt/data/dataset/apple-weight-dataset/v2/1925-53/image0003555.png,596752.5,1925,0
/mnt/data/dataset/apple-weight-dataset/v2/2940-116/image0006885.png,885679.5,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/2650-106/image0006347.png,833769.0,2650,1
/mnt/data/dataset/apple-weight-dataset/v2/3730-137/image0007970.png,1079041.5,3730,2
/mnt/data/dataset/apple-weight-dataset/v2/4110-130/image0007561.png,1211084.0,4110,2
/mnt/data/dataset/apple-weight-dataset/v2/3145-83/image0005131.png,920876.5,3145,1
/mnt/data/dataset/apple-weight-dataset/v2/1950-58/image0003777.png,658922.0,1950,0
/mnt/data/dataset/apple-weight-dataset/v2/1870-61/image0003937.png,603127.5,1870,0
/mnt/data/dataset/apple-weight-dataset/v2/1735-65/image0004169.png,582065.0,1735,0
/mnt/data/dataset/apple-weight-dataset/v2/2835-102/image0006131.png,913507.0,2835,1
/mnt/data/dataset/apple-weight-dataset/v2/3120-95/image0005762.png,898073.0,3120,1
/mnt/data/dataset/apple-weight-dataset/v2/1990-46/image0003299.png,649524.0,1990,0
/mnt/data/dataset/apple-weight-dataset/v2/4360-123/image0007198.png,1204112.5,4360,2
/mnt/data/dataset/apple-weight-dataset/v2/3865-145/image0008423.png,1117980.0,3865,2
/mnt/data/dataset/apple-weight-dataset/v2/3110-81/image0005015.png,964503.0,3110,1
/mnt/data/dataset/apple-weight-dataset/v2/2730-118/image0006970.png,834724.5,2730,1
/mnt/data/dataset/apple-weight-dataset/v2/1925-53/image0003562.png,619024.0,1925,0
/mnt/data/dataset/apple-weight-dataset/v2/4095-125/image0007305.png,1162168.0,4095,2
/mnt/data/dataset/apple-weight-dataset/v2/1750-67/image0004286.png,597605.0,1750,0
/mnt/data/dataset/apple-weight-dataset/v2/2035-56/image0003712.png,655391.5,2035,0
/mnt/data/dataset/apple-weight-dataset/v2/1735-65/image0004168.png,591696.5,1735,0
/mnt/data/dataset/apple-weight-dataset/v2/1885-63/image0004049.png,678904.5,1885,0
/mnt/data/dataset/apple-weight-dataset/v2/4015-136/image0007873.png,1158338.0,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/3760-147/image0008520.png,1104877.5,3760,2
/mnt/data/dataset/apple-weight-dataset/v2/1935-68/image0004359.png,649043.0,1935,0
/mnt/data/dataset/apple-weight-dataset/v2/2970-93/image0005655.png,878835.5,2970,1
/mnt/data/dataset/apple-weight-dataset/v2/2835-114/image0006733.png,896855.5,2835,1
/mnt/data/dataset/apple-weight-dataset/v2/4110-130/image0007564.png,1174879.0,4110,2
/mnt/data/dataset/apple-weight-dataset/v2/3730-143/image0008263.png,1098898.5,3730,2
/mnt/data/dataset/apple-weight-dataset/v2/2980-92/image0005594.png,933057.0,2980,1
/mnt/data/dataset/apple-weight-dataset/v2/4360-123/image0007231.png,1264429.5,4360,2
/mnt/data/dataset/apple-weight-dataset/v2/4245-124/image0007267.png,1194889.0,4245,2
/mnt/data/dataset/apple-weight-dataset/v2/3760-147/image0008485.png,1126774.0,3760,2
/mnt/data/dataset/apple-weight-dataset/v2/3760-147/image0008499.png,1143035.5,3760,2
/mnt/data/dataset/apple-weight-dataset/v2/2035-54/image0003604.png,673569.5,2035,0
/mnt/data/dataset/apple-weight-dataset/v2/2000-31/image0002605.png,670452.0,2000,0
/mnt/data/dataset/apple-weight-dataset/v2/1950-34/image0002770.png,642357.5,1950,0
/mnt/data/dataset/apple-weight-dataset/v2/3730-137/image0007950.png,1132420.0,3730,2
/mnt/data/dataset/apple-weight-dataset/v2/4245-124/image0007283.png,1182349.5,4245,2
/mnt/data/dataset/apple-weight-dataset/v2/1980-33/image0002698.png,685073.5,1980,0
/mnt/data/dataset/apple-weight-dataset/v2/1960-32/image0002681.png,646222.0,1960,0
/mnt/data/dataset/apple-weight-dataset/v2/1750-67/image0004260.png,558081.5,1750,0
/mnt/data/dataset/apple-weight-dataset/v2/3820-138/image0008032.png,1143549.0,3820,2
/mnt/data/dataset/apple-weight-dataset/v2/4280-119/image0007029.png,1237679.5,4280,2
/mnt/data/dataset/apple-weight-dataset/v2/2830-110/image0006563.png,858250.0,2830,1
/mnt/data/dataset/apple-weight-dataset/v2/2940-111/image0006617.png,887089.5,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/2980-92/image0005605.png,854696.0,2980,1
/mnt/data/dataset/apple-weight-dataset/v2/4055-133/image0007761.png,1210115.0,4055,2
/mnt/data/dataset/apple-weight-dataset/v2/4010-129/image0007518.png,1169266.5,4010,2
/mnt/data/dataset/apple-weight-dataset/v2/4280-119/image0007036.png,1234798.5,4280,2
/mnt/data/dataset/apple-weight-dataset/v2/1720-72/image0004535.png,611014.5,1720,0
/mnt/data/dataset/apple-weight-dataset/v2/3730-137/image0007935.png,1122806.0,3730,2
/mnt/data/dataset/apple-weight-dataset/v2/3725-146/image0008463.png,1092372.5,3725,2
/mnt/data/dataset/apple-weight-dataset/v2/2910-94/image0005696.png,944799.5,2910,1
/mnt/data/dataset/apple-weight-dataset/v2/2860-109/image0006514.png,898238.5,2860,1
/mnt/data/dataset/apple-weight-dataset/v2/3805-140/image0008129.png,1094458.0,3805,2
/mnt/data/dataset/apple-weight-dataset/v2/2845-105/image0006264.png,842424.0,2845,1
/mnt/data/dataset/apple-weight-dataset/v2/3120-95/image0005789.png,907805.5,3120,1
/mnt/data/dataset/apple-weight-dataset/v2/3725-146/image0008432.png,1048604.0,3725,2
/mnt/data/dataset/apple-weight-dataset/v2/3145-83/image0005111.png,909451.5,3145,1
/mnt/data/dataset/apple-weight-dataset/v2/2035-54/image0003575.png,670915.0,2035,0
/mnt/data/dataset/apple-weight-dataset/v2/2650-106/image0006336.png,804851.5,2650,1
/mnt/data/dataset/apple-weight-dataset/v2/3020-79/image0004902.png,898145.0,3020,1
/mnt/data/dataset/apple-weight-dataset/v2/2980-92/image0005584.png,966941.0,2980,1
/mnt/data/dataset/apple-weight-dataset/v2/3795-139/image0008078.png,1031214.5,3795,2
/mnt/data/dataset/apple-weight-dataset/v2/3605-144/image0008317.png,1098385.5,3605,2
/mnt/data/dataset/apple-weight-dataset/v2/1750-66/image0004237.png,604125.0,1750,0
/mnt/data/dataset/apple-weight-dataset/v2/2000-31/image0002589.png,684755.5,2000,0
/mnt/data/dataset/apple-weight-dataset/v2/3150-99/image0005979.png,996291.0,3150,1
/mnt/data/dataset/apple-weight-dataset/v2/3000-98/image0005909.png,941990.0,3000,1
/mnt/data/dataset/apple-weight-dataset/v2/2870-39/image0002985.png,827350.5,2870,1
/mnt/data/dataset/apple-weight-dataset/v2/2860-109/image0006502.png,828030.5,2860,1
/mnt/data/dataset/apple-weight-dataset/v2/3085-86/image0005315.png,892782.5,3085,1
/mnt/data/dataset/apple-weight-dataset/v2/3120-95/image0005758.png,870503.5,3120,1
/mnt/data/dataset/apple-weight-dataset/v2/4145-135/image0007838.png,1208450.5,4145,2
/mnt/data/dataset/apple-weight-dataset/v2/3650-142/image0008209.png,1104164.0,3650,2
/mnt/data/dataset/apple-weight-dataset/v2/4500-122/image0007179.png,1228218.0,4500,2
/mnt/data/dataset/apple-weight-dataset/v2/3795-139/image0008093.png,1135630.5,3795,2
/mnt/data/dataset/apple-weight-dataset/v2/1750-67/image0004281.png,567703.5,1750,0
/mnt/data/dataset/apple-weight-dataset/v2/2970-93/image0005638.png,872559.5,2970,1
/mnt/data/dataset/apple-weight-dataset/v2/2000-31/image0002601.png,649164.5,2000,0
/mnt/data/dataset/apple-weight-dataset/v2/2940-111/image0006581.png,896122.0,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/1960-32/image0002689.png,628723.5,1960,0
/mnt/data/dataset/apple-weight-dataset/v2/2915-85/image0005235.png,912279.5,2915,1
/mnt/data/dataset/apple-weight-dataset/v2/2860-113/image0006697.png,885624.0,2860,1
/mnt/data/dataset/apple-weight-dataset/v2/1940-52/image0003486.png,616137.0,1940,0
/mnt/data/dataset/apple-weight-dataset/v2/3085-86/image0005291.png,920444.0,3085,1
/mnt/data/dataset/apple-weight-dataset/v2/3730-137/image0007991.png,1067841.0,3730,2
/mnt/data/dataset/apple-weight-dataset/v2/3605-144/image0008357.png,1019492.0,3605,2
/mnt/data/dataset/apple-weight-dataset/v2/2765-103/image0006168.png,946635.5,2765,1
/mnt/data/dataset/apple-weight-dataset/v2/1720-72/image0004545.png,624667.0,1720,0
/mnt/data/dataset/apple-weight-dataset/v2/2755-112/image0006635.png,862869.0,2755,1
/mnt/data/dataset/apple-weight-dataset/v2/3000-98/image0005900.png,965362.5,3000,1
/mnt/data/dataset/apple-weight-dataset/v2/3110-81/image0005047.png,935438.5,3110,1
/mnt/data/dataset/apple-weight-dataset/v2/2785-115/image0006831.png,855780.0,2785,1
/mnt/data/dataset/apple-weight-dataset/v2/4145-135/image0007857.png,1238417.0,4145,2
/mnt/data/dataset/apple-weight-dataset/v2/2750-104/image0006232.png,828810.0,2750,1
/mnt/data/dataset/apple-weight-dataset/v2/3150-99/image0005965.png,886344.0,3150,1
/mnt/data/dataset/apple-weight-dataset/v2/3910-141/image0008161.png,1124572.5,3910,2
/mnt/data/dataset/apple-weight-dataset/v2/3180-89/image0005463.png,899799.5,3180,1
/mnt/data/dataset/apple-weight-dataset/v2/1885-63/image0004036.png,699495.5,1885,0
/mnt/data/dataset/apple-weight-dataset/v2/1865-55/image0003622.png,625154.0,1865,0
/mnt/data/dataset/apple-weight-dataset/v2/2980-92/image0005616.png,842013.5,2980,1
/mnt/data/dataset/apple-weight-dataset/v2/4015-136/image0007880.png,1209345.0,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/3175-78/image0004895.png,931965.0,3175,1
/mnt/data/dataset/apple-weight-dataset/v2/2765-103/image0006157.png,869301.5,2765,1
/mnt/data/dataset/apple-weight-dataset/v2/3725-146/image0008449.png,1110556.5,3725,2
/mnt/data/dataset/apple-weight-dataset/v2/4280-132/image0007700.png,1196200.0,4280,2
/mnt/data/dataset/apple-weight-dataset/v2/1965-47/image0003312.png,689234.5,1965,0
/mnt/data/dataset/apple-weight-dataset/v2/2765-103/image0006180.png,893578.5,2765,1
/mnt/data/dataset/apple-weight-dataset/v2/1805-57/image0003723.png,604250.5,1805,0
/mnt/data/dataset/apple-weight-dataset/v2/1935-36/image0002843.png,681329.0,1935,0
/mnt/data/dataset/apple-weight-dataset/v2/3020-79/image0004939.png,868691.5,3020,1
/mnt/data/dataset/apple-weight-dataset/v2/3130-97/image0005844.png,1000879.5,3130,1
/mnt/data/dataset/apple-weight-dataset/v2/1935-68/image0004315.png,601719.0,1935,0
/mnt/data/dataset/apple-weight-dataset/v2/4015-131/image0007626.png,1196536.5,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/2860-113/image0006681.png,937652.0,2860,1
/mnt/data/dataset/apple-weight-dataset/v2/2035-54/image0003576.png,662274.0,2035,0
/mnt/data/dataset/apple-weight-dataset/v2/1660-64/image0004130.png,538667.5,1660,0
/mnt/data/dataset/apple-weight-dataset/v2/4280-119/image0007037.png,1217479.0,4280,2
/mnt/data/dataset/apple-weight-dataset/v2/4285-134/image0007801.png,1238670.5,4285,2
/mnt/data/dataset/apple-weight-dataset/v2/1750-67/image0004257.png,580908.5,1750,0
/mnt/data/dataset/apple-weight-dataset/v2/3150-99/image0005972.png,936023.0,3150,1
/mnt/data/dataset/apple-weight-dataset/v2/3020-79/image0004929.png,852326.5,3020,1
/mnt/data/dataset/apple-weight-dataset/v2/3240-90/image0005513.png,931513.5,3240,1
/mnt/data/dataset/apple-weight-dataset/v2/1825-60/image0003896.png,607539.0,1825,0
/mnt/data/dataset/apple-weight-dataset/v2/4015-131/image0007667.png,1152502.0,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/1950-58/image0003812.png,624546.0,1950,0
/mnt/data/dataset/apple-weight-dataset/v2/2035-54/image0003589.png,641087.0,2035,0
/mnt/data/dataset/apple-weight-dataset/v2/2940-116/image0006872.png,899227.5,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/1735-65/image0004172.png,562440.5,1735,0
/mnt/data/dataset/apple-weight-dataset/v2/3795-139/image0008061.png,1094864.0,3795,2
/mnt/data/dataset/apple-weight-dataset/v2/4280-119/image0007011.png,1203512.0,4280,2
/mnt/data/dataset/apple-weight-dataset/v2/2910-88/image0005384.png,839511.5,2910,1
/mnt/data/dataset/apple-weight-dataset/v2/1805-57/image0003719.png,616418.0,1805,0
/mnt/data/dataset/apple-weight-dataset/v2/3675-149/image0008603.png,1064477.0,3675,2
/mnt/data/dataset/apple-weight-dataset/v2/2980-92/image0005598.png,929449.5,2980,1
/mnt/data/dataset/apple-weight-dataset/v2/1695-76/image0004784.png,590847.5,1695,0
/mnt/data/dataset/apple-weight-dataset/v2/3145-84/image0005200.png,918152.5,3145,1
/mnt/data/dataset/apple-weight-dataset/v2/4360-123/image0007215.png,1278439.0,4360,2
/mnt/data/dataset/apple-weight-dataset/v2/2785-115/image0006815.png,870212.5,2785,1
/mnt/data/dataset/apple-weight-dataset/v2/2910-94/image0005710.png,874779.0,2910,1
/mnt/data/dataset/apple-weight-dataset/v2/2870-39/image0003003.png,880123.5,2870,1
/mnt/data/dataset/apple-weight-dataset/v2/2940-116/image0006880.png,893738.5,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/1750-67/image0004255.png,635557.5,1750,0
/mnt/data/dataset/apple-weight-dataset/v2/3180-89/image0005475.png,926143.0,3180,1
/mnt/data/dataset/apple-weight-dataset/v2/4015-131/image0007621.png,1209860.0,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/2940-77/image0004800.png,956690.5,2940,1
/mnt/data/dataset/apple-weight-dataset/v2/4015-131/image0007655.png,1171233.5,4015,2
/mnt/data/dataset/apple-weight-dataset/v2/3240-90/image0005504.png,896034.0,3240,1
/mnt/data/dataset/apple-weight-dataset/v2/2885-80/image0004974.png,927804.0,2885,1
/mnt/data/dataset/apple-weight-dataset/v2/4010-129/image0007537.png,1166822.0,4010,2
/mnt/data/dataset/apple-weight-dataset/v2/2000-31/image0002619.png,613423.5,2000,0
/mnt/data/dataset/apple-weight-dataset/v2/3725-146/image0008443.png,1088633.5,3725,2
/mnt/data/dataset/apple-weight-dataset/v2/2035-54/image0003594.png,639554.5,2035,0
/mnt/data/dataset/apple-weight-dataset/v2/3650-142/image0008229.png,1120509.5,3650,2
/mnt/data/dataset/apple-weight-dataset/v2/4280-132/image0007718.png,1227901.5,4280,2
/mnt/data/dataset/apple-weight-dataset/v2/1980-33/image0002743.png,650588.0,1980,0
